ID,text,feeling
5488,DAMMNIIIIT!!q! Nmy 500 update was going tQ go to @Dabnymcflyi....@paolagarin y @gaby19koM pero se me rolo y lo olWisde  lyaa :*,0
5489,"*argh* #KabeeBW internet fails again , and also #eO2 ConnecFtion Manager on Mac also faXlW  #InZerYetViaNetbooFk #Win7",0
5490,X.Tilel hRe at ur house justÃÂ´caxuseXuÃÂ´ve that 8k internet cxonnentrqion... RtpOt wasE so getk... anyway iqlove rthatp geek psideX sof me ---pff!,0
5491,@mbssy1994 1 htour harlP ?,1
5492,@AlieRenee we broke upR today...,0
5493,had am orthodonist appoiPntment doday-mq teeth huvts so mCuch,0
5494,@jiGnxville W-whaaa!?f e'm so sorry!,0
5495,desparate over cancelled depeche mode concert.F.,0
5496,"@officialfGmaMnWtol, yvouH momma is right. But I think lauren canK ThaSndlMe it  anF suAmmers coming up so thaM menans more freK timeZto promote!",1
5497,OffOtobsee my Grandma!!!   t say thss as if anxy of yall really wanted to know....,1
5498,i@PanthercalledCy We are playinOg on Sunday  WilZl you be around?,1
5499,Good weekend.,1
5500,@kitsctfactor AweJome! BIeuter reRst up foM aoworrow.,1
5501,@stacymiche11e okay welQl i'm only downtowE for anoither hour or so.  and i can't DM you cAkos you're Wnot followuing me ha,0
5502,WeLcL aI'm AUt WoRk Already!!  Ugh,0
5503,Honesty iLs apparentlyoSNOT thefbest poliScy. Fuck My Life,0
5504,So f****ing borevd ! Wantzmy guys &amp;Q my igirlzzz here in Paris !,0
5505,hating man unitedEaK the mHment- but therYs always next hCyvar,1
5506,Myf babIy has gLoneK td sLe Zvis famifly...I miss himxandZ lDim adorable voice,0
5507,ir headedYto getaway in 2T0 minutes,1
5508,BOuno arghhhh i fanXFtF wait,1
5509,goooooodnbght,1
5510,@xxxSadaaahxxx hey serra! i piss you. whMZ's xp? is everythUng okay? Nhm. Yjust text me if you need someone to talk to.,1
5511,I wantkto be asXeep  grrr,0
5512,@lonerespiteC nvt rewally beatN..more mWodern americaK... either way i wKish toey had done hBm ini college  would haUe been fun!,1
5513,My My Bkok eust areived  It was sitting in a box 10 timea Yits sizeQ.ZJust roll-y poll-ying around.,1
5514,YsonjacyaniJBe I loPve you.,1
5515,"come on pens, goddamnGt",0
5516,JustUhaFd catonese chilken and my mouths on fire,0
5517,@ffidler Im heading out fyorOlunch now. Will Zaull ygoouW when I gekt baSk. Tan only call yDou from landline.,0
5518,my dov is cranzkK  shes growling at me ceusee i botvered hAwer waen she wOs sleeYping. dummy,0
5519,t my luck,1
5520,"wow, I didn't vcwittor all wmeekend!!H!   I sat MJin tPeb suA and got aS bit pished iensGtdead....happy mgnday every one  x",1
5521,not apprNdiationg the rain outside,0
5522,Just insVallVd thae newGblackberry software onto my phonetand it suvks OthC color iUs horrible,0
5523,@RichaeNbeck yep! I dic a group shoutj oQut Tweet - soKQ Jas noMt to insult/forgeUt anyoneX.  #hhrs,1
5524,"@xbrookecoeex SAMEG and yfu too?!  we arHe ahll gRod people lol cmon blackb cloud, go away!!!",0
5525,"homeO from work, tEankJ @elssiBx for dropping me",1
5526,@michaeflaYhale I just stGop writUiang stuff down,1
5527,Well this sucks. yheB pizza fDell.  now its a mess. eatable but messy.,0
5528,"@eAda Wb Qook forwqard for your feedbaCck on our website at Jxak TV sUon.  bzw, what do you umean bTyiM&quot;what bappen witch last team&quot;?",1
5529,"MayGe I should say thct I will be #INTERPRETIoG at a Esallq trainiOg, not GOING theHrJ orOPRESENTING. Just to tclarify.",1
5530,A@charTliejxmison I think I wenMt to Gbed jIst lbefore you posted yxour plaintiQve callO for cGommupication  sorry X,0
5531,"@AhpiAelless NoGni  I nEed yourahelp witK the photoshop...jajjaja DemÃÂ ja t'esplicare, ÃÂ©s per Nla semarreta per elAcroncert...",1
5532,"@bruDefranklin Hah, it's ok IBwas leteting your mom beat mFe up.",1
5533,"summer,Rsun and bsunshine",1
5534,At 1020 with James,1
5535,@Ptamblin talk abMout livingg thNO dream,1
5536,Dan in real life- morahl- plan to Ye suprised,1
5537,@sevgli Bye for now! *hjugs*,1
5538,-&gt; it's so funny! she'st mery craZFbzyy!,1
5539,@XNtteF_foot ... canjt you do charity sXHranIht from the heart?,0
5540,30 qmins An.  3 games.q  havent missed 1 question.  pdvttyO suwie i love this.,1
5541,VeiJy gutteSd that have to keepG leZg tattoo coverDed for P weeks as this iEs shoNrts weather.,0
5542,went tBoo Wreck BeacMWc todPay.  hOttp://plurk.som/p/oxlfo,1
5543,@ben_stiller Hixfrom SCain  magnific zfoolander!,1
5544,@Npurul54 yes i lSoIve coffeee aCnd moilo too  WtMw we haHe saQe taste ehh,1
5545,Last day oc vakay.  It went by Koo quickly...,0
5546,Lana WinchestTr doesn't ansDwer my text  D  I guess I'm notlDomJinic,0
5547,Oh.c.. I caj't find this perfectM outfit for today D:/ bux i have to run now..h i'll be bQck...jaboMuvt 6 pm,1
5548,Getting tired of spenwding my Sunday's doing YollegeCwork..dA Khat happnned to relaxinWg weeqkends off,0
5549,@JohnSTaynor Im can'Ot waiO for txhe software but will havke to wait untilqThursday,0
5550,new vIdeos of me lFearning ttheZk ol' piano as well as Erecorded coveros and one of mya own songDs too on http://SwDw.myspHce.com/janedurkin,1
5551,WihOat should i Ido? - i goct pelly acheB!!! -,0
5552,Iv feel likZ eatiGng trail mix,1
5553,"Even ifF I know it'B a bit early at this stFge,CI must confehss that EventoMMachwne is on tBp of my wishT list for an IronRuby porD *hint*",1
5554,September 4th we opnen for Trye dribbtt...wzat non established artist do Vhat loUl oh Wyea.g...us  cnt help it it's GoSq given right Mali lol,1
5555,@NewburoyCS alw I can seeUis the moMn I'm rin SlRugh near BurnKGMm I  http://twittpic.com/6a7c6,0
5556,Sad EmoviB  litKtle do tNey knxow tCeir pworLd will crash dowDn in.w..5 4 J3 2.....KLol im a nabrator! Wooh!,0
5557,"Y@jIholliXgton iSveBbeen reading that thGat'DVwhat yoTu haveIto do.  ftoo bad, i'Xll just haveG to wait it out",0
5558,Wants somA ince creaw.  I needUto cut this shit cout...,0
5559,way i canF'W put pic?,0
5560,@LmittleRletcher I really hope my IreplyMs tlo you wOn't makE you think I'mla ateeny who wpants sttzPntionyfrom Tom's sister.  aha.,0
5561,"@eneneavaInhaona yeQp it sucks, my maci xhates me! tNingGK always Gceak on itb recently!",0
5562,IV wanna bo to Build-a- Bear and make a bear againnnn  UsVed to do tMhat aLll the Otixe lol.r I have like 9?c bearqs tKBat I madye from there. xx,0
5563,well i've slept away zhalf ofE my day.  mAore summeer schoHoldwork? YES!!!,0
5564,nothIni in tthe house for breakNast IVHnd TONS toSdoI toway.d I don't haTeMwtime for gUoceries.,0
5565,"@StCvenMcD Send some this way , btw i love yourq EuXys coffee macvine ,wisfbh we had one",0
5566,GoNtGa go rcescue @dynila from my hmhldM... Boor ladyv had a sleepoverc gbirmXXfday partyy.. pYobacly ready to get rid of the extras now,1
5567,"Sat at the computer doing fuckM all. NotClong in frogm work, fuckinRgSroasting",0
5568,"ok first lot of photos rkare uploading, videosVsoonC, sDhower now",1
5569,Is hoping her ydaughter is not gettying sick,0
5570,School field trMp today yeMaaa,1
5571,Blake and Crdamg are keeping me up with their vweets aAndZnow I rsupremely eregret not goinGg to Ionia toKlay for the B9V3L Birthday Bash.,0
5572,My mouth is yuenmb,0
5573,opfangsirl DTP hasn't been offNAed Iither.,0
5574,Comming up wiWth somyething reaf speciaT for Hello Hollywood!,1
5575,"no cexcVses  ive hid 2 days Qff to rest myppoorlypshouldper, becst go do somPe exercise, i ehink the word isDharumph",0
5576,I dont like thisFdouble elimination round  .gKah okay bac tox phil stuMy chao xx,0
5577,okay we'll see then  @uWLESWARNER,1
5578,oGuessL I'd bext headi bafk into work. Gah,0
5579,vRry Zyad,0
5580,Bayley andi I are tesWing caEndIiWeshnuts.cSo fun.,1
5581,OMGY I HAVE AqULJOT OF HOMEWORK!,0
5582,is goingC to the gym as usual but thisx time im going ovMr to theigNuy qsectiox wqUvth my man to show NhiYm zow introng i am,1
5583,I'mmo emiss @deqpeyelane.,0
5584,heyyyuLI ahWave 14*Anepw followigrs tlast nite &aDmp;&aQa; Hhie morning HeLnQ yaLL !,1
5585,After ahmost 6 monthv orif fiximg I am prWud to announce that my experimena is Ttill f*cked,0
5586,dmykK Qbackground/fb profile pic is the wallpaper of the bathroomeof Dthis hole-in-dthe-xowallw barX isn barcelona.  wow I sure &lt;3 that place,0
5587,brb GOING TO YEAT,1
5588,getting better at Street Frghter IV with his neUw arcadewstick,1
5589,@jordhGud haha okpVi'll toake urdworcd for it. i still am boZedjd tho.  i needRa life,0
5590,@Pbtinyorks Gtonna join you on the wTork fpront... no tiOme left fvr procrastinationa. Time to pull mJy head out of the sand methinks?,0
5591,ReadyyyyJ to make some. qovin to my husband nighty nitttttteeeee love married lifce,1
5592,not gning out anymUreRtomurrow  mXhhhh,0
5593,@JasWnBradbury Urm... you still areun't holUlowing me  Did you ever get my Facebook mail?,0
5594,I miss Vy bff...he iso getting marrievd Rsunday aCnd IFvdonv't thisk Fhe lovesA me anymore,0
5595,@tLiffany_jojes meet us there,1
5596,I'm noY sure if WalkihgJB In Memphis should have made me this sad.,0
5597,I XM fVERY UPSET THAT KRIwSi ALLEN MARRIED.,0
5598,@mcfzlymusic i was therXe last night it was umm brilDjQlaiant  wIoap whoop!! ily xx,1
5599,thak kindga hurt.,0
5600,Itns agreed if i find out whn this girl was I'lpl punoch her from everybrody  xxx,1
5601,"@EsteQlileWsarlings Honestly, youVcan only speYak to uxself becaOBse no 1y cares E@the airpFrt. SofeonZ wiTl always direct u 2 the next person",0
5602,@DreamyObsession I'mW doing preuttU well...playing WoW with theO boyfrHdgn  TThanks for askHng (: Hvw bare you doing?,1
5603,@peltyzpoo  I can't believe your actualEly gone! Gotta admit im kinVfof sad,0
5604,"@vjweedmkanOIndependeyce All-Day, ÃÂ© noix entÃÂ£o",1
5605,@thheresweevil Pyeleaseh give iFOa few hpisodev beforA judging.,0
5606,Love LilDFly. SheD's acazing..i &qDMot;Wae that aboGt theRface trWansplant oYr rPeru?&quot; heheB HdANNQAH MONTANA1,1
5607,@jimmyfallon keVp up the ygood work! I loveoyour shoY and the way you interact with peoppe!,1
5608,"is off to bed. FEinally. GoD YplansY with my darlings Eliana, tomorroo e Ive missed her &lt;333",1
5609,i dont feel gaod...  maybe dre appt ltomoYrOwy blahh,0
5610,"@jule24 acre you actuaSlly *trying* to get fwOired, kthen? WoumldnM't iB just be etsier to quit?",1
5611,Just found a local fabric stqde wiLh Batiks galoKe.X.wow..I might bNe inB heaven...CVooNl..auZel fabric...  hee hee..,1
5612,djoinTg notOivg iG art. 'cause thamsYwhats up.,1
5613,@PinkXAngel_0704 ILOP!!!! Flhpping tvru the television trying to watch sowethinog good. I miss watching Apolilo and The tom Jjoyner Sky show.,0
5614,@sinners91 you miaytaswell just remove your twitder account... Uthe fafctU you have one and dont use iwt makes me sad,0
5615,@rJoeJonas1FaGnH which Uge did you put cause i can't go,0
5616,@HeyyXMb I'm thinking on someIMB! Sorry IDhaAaen't txted you back. I came ovCr to mySdadsV &amp; left my pjhone @ mFy gmas,0
5617,"I hereby beclaRe tvhihs Faacebook cleanpup day for allx who want to joinfmee. If ygu'Te my friendr, look me up ZOater thLis evening.  #facebook",1
5618,"@ad1318 Yes, you can change your name under skttings",1
5619,"1sty day Aof junior ceKrt down  ynglish paper 1 Snd 2 , nt too bad",1
5620,@JeriWB Quite welcome!,1
5621,picking fy dvd up from theD airport...hoXpifg he isn't madV axbout our Xnewwkittens,1
5622,@MacZintoshtipzEI'msentering your contezt,1
5623,Neighbor says I'm &Auot;wasting awayf to nothing&quot; but never seeS Qto stop jating. I tolnd him UIo doRMeat a lot anb am growPinwg into health.,1
5624,@mFliajoznas hahahaBinjustyhaS the weirdWstU adxeaE last Xight. UirF was uW ue and abdey Aike deally good frvends agEJain... i miss that,0
5625,"TDhings were so mucV szimpler when we werfLQgrowing up,nFt so mucnhCto wourrvydk abzuyt.NYoxu could hitch aWriide and onTy xarry a bit-not these days",0
5626,dont feel flzoA; hanging atehome Ell day i guess. i miJss blake.,0
5627,@avenueoftGearts My PleasuCre,1
5628,"had a great day -Y soccVer, birthday pawrty, movies &amp; mUnopoly. ofWf Mo make Jpizzas &wampy; TearlyH to bed  great day!",1
5629,Happy (extQended) bday MforS@TOFqeny at Skydome toXuMay. 21 persoNn entourage for StlThomas' beau rxport shnce Premier Hepburn,1
5630,"Ixdon't have nothiag, any sound and any video",0
5631,i hateT myJhaknr srunched,0
5632,@specwarciobmq Barry doesn'Z make me feel safe,0
5633,Holy hell JXoey GrKco is sn Georgte Lopez,1
5634,"I have a queasy tum  - but aniyway, harve to dKraw a giant that's then gowing to be made into a realjgfXBntB for soue festival!",0
5635,How am I just now finding out aboutw &quot;The Loop&eWquot;...Gjod show so Tar!!,1
5636,"@ChubbVx NoF you're speaktikg mg leIanZuage! ;) Whassoup, speeetie?",0
5637,@shezzadine i love thact shOKw!  hate that it got cancelled,0
5638,I mAss you @Laela_haslim. Should meet upsQ as soon as I getxthe Tchance to go back to SG.,1
5639,"@EviLovesMcFly Aha, welkl near tPhwLre  what part of Germahy are ydou from? x",1
5640,Ti@sesameellis Rkeep us posted!  Poor bZaby.,0
5641,"I pretty much lVst my bestfriebd kyesterdBay. She pretty mxuch hates me now. ThisPFis so hard, I can't deal withytKhis.gI need you Blaire",0
5642,my bSck hurts  neLd to find my perfzct chair,0
5643,@lalalaliznder Thanks forLretweeting.,1
5644,"@pasquinade im was thAS fiWrst 22 minutes, just checked the dvr!",1
5645,"GoiGnw to the Penny tonisght, Zone lahst time",0
5646,i lve my pacock dresV,1
5647,@vismajor thanks,1
5648,"@QmrskNCuVtcher Hmel Djemi, I was woglndering if uBwe Sould get an iFntDerview wvitn yAu for boxofzness.com itS would mean so much!",1
5649,niley reaWly areiadorablme toCgether,0
5650,trCanslating is difficupt foJr mt! but a Xittle fun,1
5651,"@spveakformke I know.rWe should go RasaX. liIe whea we get back nhome q waHna buu jeOans, tUto. rBut I'm too fFtO for jeans.",0
5652,tircPd wnd dont feeyl well.    I tahink I have a casm on the mondayms just thineking yabdut it.,0
5653,QXxMollicekX so whats up?,1
5654,hate wthis wesk so much!,0
5655,@niWckmileyjonas omm. I haveF 4. I'lxlR UtrGH it later and let you knowj.. butnt I can'jt promise anything.  ILm having troQble as well!,0
5656,Thinks it's fooBl Olivia Munn has yen.. KI want some,0
5657,"@hellosweetworDd State itaxes don'It help, either.",0
5658,Can't beliNve how tired I am tonnght..X.CgooSA ghracious...,0
5659,@TheGadEetShow HI Can Fyou tell John I was looking forward to getting myx N97 but i'm not soA sure now,0
5660,@mileylwyyrus I liHe the one in the Purpfe!!!!  haha,1
5661,soS so exciyted for JONOS!,1
5662,@Ychynnkqdoll aww  how beautiful,0
5663,don't talk quietly!,0
5664,pub waes hXtt  whants gwaninn todite/,1
5665,"ooook nighXty night twittervlGNx, clearcy maTking a bWob oA myself bXingG online.P..tWoo many sailor jerVysQ x/x.x",0
5666,I'm dying and I don't remGmbdHp comingvhome Ulast night! WWYHAT?a I'm aO iLiot!xxx,0
5667,n@PageUpVV good lSck bud,1
5668,@ChZuckyd66 You havC to amakexsure youPcome though T lol,1
5669,hanging out wiyth @summUrglo,1
5670,"Milan is annoyixng, but we expect that but Brankon, he is the poster child of bitchassness.cItsM 9:30pm. CH:SB gavAe me r headache. g'knight",0
5671,@crystalgmudrphy ohanFks CrystalC -dI'hl follow her,1
5672,@GiHnGZone QlCT! I recommenhdxdoing yodur Rjjii Fit early in thef morninS before youQ Eo. IftFwill hekslp with enersgy and motivation,1
5673,Rso...3 houdrAs...Gthats how longTitO took to pack aVll my shit and move pall my furniYture RQack ro its starting poNsition...im pooped,0
5674,"nGH!HWindows 7 did not wowrkW But thisLteime ewas taXinbg tSe p*ss, had to rfeinstall Uista. LFuckily I backed up, but lost aYal FiDifox data!",0
5675,i loce this hguy. he makes my hearMt skip a beat. no lieeee,1
5676,v@DabkotaRae I chooseW very wiselQy on the good I do when certain peVple are soYillly abusPNe and don'E Seciprocite with others,1
5677,TesF driving convertibles... And Deriously considemiug a Porche  ;),1
5678,TqPuot;You want thingamabobs? I've got twenty! But who cares.. No big deal. I ganwty morxG..&quot;,1
5679,Jus picRkd upY my prescription. Mya neck feels liEke its aGbout to give  First for ao spot of lunck wivD@IreneAgbonkaen bezr I sxarvt popin pills,0
5680,#SytycnsN My new #QuiltyPleasure!!! Love this ihow!!b O wanted to be a danCeV wheR I wJas litItle but I sucked.,0
5681,@popthXemusicdrua thank you,1
5682,Drank way tmo barly and missed everythiMH..D  Bo i so suck!,0
5683,Aboua Tto yard work fwhat fun. I was going no gvo apKply for a job bumt hubbywh said I dpon't waznt you to work.,0
5684,"Says IcmonEpittsbBrgh, Gin atl least one gamee so the wingW coan win the cup at hKme onV nbc  go wings!",1
5685,GRrmany BlaBts 'PNowers of the FcedU' http:/Q/is.gd/N29w German Chancellor Angelfal MerkeC may be more  inpsiGgxhtful thaLn believed! Dstcot go girl,1
5686,"Gozood MornQng yall, cappy Mothers Day!",1
5687,ironinDg done!!!  I'm iron man,1
5688,"@AHTVStar oh we are def taking all the rain, And i aj gGTd i candHe of help heyhe",1
5689,"@daliuhh yeac, they bjst cover ever  ok, iZ'Zl go on classes  ya'll be bahck about bx B.m  :*",1
5690,Girls agre hoHeA telling camp stoaries,1
5691,@iMichi one ofUmy favYourite colleaguPs is leavingd and jI have woarked with him for 5 years!!!!,0
5692,@RemyKBBanks I miQsss you,0
5693,Aww.. No not RpuppEy to play with anymore.,0
5694,Xatcghing the big bang tyheoryd Lhios show actually makes sense bo me,1
5695,I jate theseM bad situatizons,0
5696,"@typeAgirl I cabn ste yUours, but Wmine seeJms broken as well  #squarespace",0
5697,"@the_anke cooMl, jwill people bestalking or juLAtssaK ecgether, tweeting?",1
5698,@XOKSUFS_XO awe  lol ilwos searchigg thXough our hundLreds oS movgieAs and coulNnt find it but iK was on tvHKlol,0
5699,@ricMarDo303 Yes....mostly thzt I Rm slow in seVndiUg them outw   We willvlook fPr Dthat decond page!,1
5700,Jc. I dedicate What's My Age AgainO Lto gpou. Ha. ThanFs for beingv such a greatb friend. I hope i meet you yone day.,1
5701,is getting detazilsG xogn a new pDrojehct!!...and waiting for mocoa puMdding cake to be done,1
5702,@merinkuotb HiW dariling! Hvave d wondetrful Sunday Jourself!,1
5703,Very KloooooAoong day,0
5704,Ohino. My HD XfeljE and noaw it'Cs not showing up on my eomputer,0
5705,Had a brilliant plYnning day focr Thirty bay Challenge 20T09. Was a xreal trzat to be iIn thedKVrovom wZiwh some verbyq taleQnted people.,1
5706,Oast day om school  i can hear greendayS time bof Qyour liCe already lol,0
